Date,River,Reach,Cross Section,Water_Elevation
31/08/2026 19:00,Yom River       ,Reach2,1866    ,35.97036361694336
31/08/2026 19:00,Yom River       ,Reach2,1364    ,35.940494537353516
31/08/2026 19:00,Yom River       ,Reach2,889     ,35.88532257080078
31/08/2026 19:00,Yom River       ,Reach2,77      ,35.796321868896484
31/08/2026 20:00,Khlong Samrong  ,Reach1,220     ,39.27195739746094
31/08/2026 20:00,Khlong Samrong  ,Reach1,196     ,39.26799392700195
31/08/2026 20:00,Khlong Samrong  ,Reach1,187     ,39.26799392700195
31/08/2026 20:00,Khlong Samrong  ,Reach1,170     ,39.21556854248047
31/08/2026 20:00,Khlong Samrong  ,Reach1,156     ,39.19240188598633
31/08/2026 20:00,Khlong Samrong  ,Reach1,110     ,39.18844223022461
31/08/2026 20:00,Yom River       ,Reach1,95005   ,47.895355224609375
31/08/2026 20:00,Yom River       ,Reach1,94522   ,47.8243408203125
31/08/2026 20:00,Yom River       ,Reach1,94422   ,47.78715515136719
31/08/2026 20:00,Yom River       ,Reach1,94025   ,47.693580627441406
31/08/2026 20:00,Yom River       ,Reach1,93528   ,47.56160354614258
31/08/2026 20:00,Yom River       ,Reach1,93059   ,47.48662185668945
31/08/2026 20:00,Yom River       ,Reach1,92538   ,47.431453704833984
31/08/2026 20:00,Yom River       ,Reach1,92036   ,47.39518356323242
31/08/2026 20:00,Yom River       ,Reach1,91549   ,47.33330535888672
31/08/2026 20:00,Yom River       ,Reach1,90555   ,47.23607635498047
31/08/2026 20:00,Yom River       ,Reach1,89578   ,47.158958435058594
31/08/2026 20:00,Yom River       ,Reach1,88584   ,47.07270431518555
31/08/2026 20:00,Yom River       ,Reach1,87572   ,46.99650573730469
31/08/2026 20:00,Yom River       ,Reach1,86583   ,46.89469909667969
31/08/2026 20:00,Yom River       ,Reach1,85584   ,46.77582931518555
31/08/2026 20:00,Yom River       ,Reach1,84592   ,46.69414138793945
31/08/2026 20:00,Yom River       ,Reach1,83585   ,46.62159729003906
31/08/2026 20:00,Yom River       ,Reach1,83248   ,46.562164306640625
31/08/2026 20:00,Yom River       ,Reach1,82876   ,46.535343170166016
31/08/2026 20:00,Yom River       ,Reach1,81915   ,46.488399505615234
31/08/2026 20:00,Yom River       ,Reach1,80985   ,46.44572830200195
31/08/2026 20:00,Yom River       ,Reach1,79973   ,46.35398483276367
31/08/2026 20:00,Yom River       ,Reach1,78961   ,46.257362365722656
31/08/2026 20:00,Yom River       ,Reach1,77928   ,46.13056564331055
31/08/2026 20:00,Yom River       ,Reach1,76926   ,46.012611389160156
31/08/2026 20:00,Yom River       ,Reach1,76280   ,45.91872787475586
31/08/2026 20:00,Yom River       ,Reach1,75296   ,45.82972717285156
31/08/2026 20:00,Yom River       ,Reach1,74330   ,45.75901794433594
31/08/2026 20:00,Yom River       ,Reach1,73348   ,45.57948684692383
31/08/2026 20:00,Yom River       ,Reach1,72360   ,45.43623352050781
31/08/2026 20:00,Yom River       ,Reach1,71370   ,45.28383255004883
31/08/2026 20:00,Yom River       ,Reach1,70401   ,45.11375427246094
31/08/2026 20:00,Yom River       ,Reach1,69411   ,44.97293472290039
31/08/2026 20:00,Yom River       ,Reach1,68408   ,44.89673614501953
31/08/2026 20:00,Yom River       ,Reach1,67384   ,44.84857940673828
31/08/2026 20:00,Yom River       ,Reach1,66461   ,44.77664566040039
31/08/2026 20:00,Yom River       ,Reach1,66362   ,44.750431060791016
31/08/2026 20:00,Yom River       ,Reach1,65348   ,44.64984893798828
31/08/2026 20:00,Yom River       ,Reach1,64354   ,44.508724212646484
31/08/2026 20:00,Yom River       ,Reach1,63989   ,44.477333068847656
31/08/2026 20:00,Yom River       ,Reach1,62991   ,44.38650131225586
31/08/2026 20:00,Yom River       ,Reach1,61993   ,44.0999870300293
31/08/2026 20:00,Yom River       ,Reach1,61000   ,43.796714782714844
31/08/2026 20:00,Yom River       ,Reach1,60014   ,43.63090133666992
